a,ell,positive_heatlike_integral_over_gamma0,probability_backflow,final_population,min_Pdot,max_Pdot
4.743035093930038359e-02,3.148877404786074030e-01,1.483236078498002319e+00,7.540774634208687044e-02,1.408950482085697190e-02,-3.165978182737830826e-01,3.762373372631632601e-02
4.743035093930038359e-02,3.345331707369330609e-01,1.319838362881305960e+00,6.706781287533666869e-02,1.050506033724007623e-02,-3.242328224715992913e-01,3.499586773483048807e-02
4.743035093930038359e-02,3.554042534434871947e-01,1.169182893887004360e+00,5.938486604501275190e-02,7.671122521825159309e-03,-3.319778670895104922e-01,3.240338100314432007e-02
4.743035093930038359e-02,3.775774554358037882e-01,1.030759538312776558e+00,5.233158295313030534e-02,5.478998732643224415e-03,-3.398306196615746289e-01,2.985331337013258368e-02
4.743035093930038359e-02,4.011340142164213640e-01,9.040128596358094626e-01,4.587842694952398714e-02,3.821805122355409826e-03,-3.477964522148372928e-01,2.735249049998527901e-02
4.743035093930038359e-02,4.261602355883718496e-01,7.883570788612562774e-01,3.999443530291616616e-02,2.599211687369495666e-03,-3.558642249313599404e-01,2.490860489263650029e-02
4.743035093930038359e-02,4.527478098597549905e-01,6.832622297486610208e-01,3.465160659325746545e-02,1.720532935175310548e-03,-3.640378506049696261e-01,2.252892263565651337e-02
4.743035093930038359e-02,4.809941477758980510e-01,5.883723422365647604e-01,2.983101856375797167e-02,1.106521189226668690e-03,-3.723158070451741963e-01,2.022292867353394849e-02
4.743035093930038359e-02,5.110027374098795594e-01,5.030743512702509079e-01,2.550061519605788946e-02,6.901773450276425673e-04,-3.806922877797047078e-01,1.799924663482637549e-02
4.743035093930038359e-02,5.428835233189813758e-01,4.255463009383836925e-01,2.156624575511077724e-02,4.167784595019944239e-04,-3.891647814439606612e-01,1.586597821541016473e-02
4.743035093930038359e-02,5.767533093562111635e-01,3.555929095392570405e-01,1.801759913855979431e-02,2.432459346096987754e-04,-3.977289555699872747e-01,1.383270711165358012e-02
4.743035093930038359e-02,6.127361866127036816e-01,2.929674133167010641e-01,1.484180021739103968e-02,1.369763565966131569e-04,-4.063891957822444168e-01,1.190873608065909188e-02
4.743035093930038359e-02,6.509639880588831140e-01,2.374432237352383235e-01,1.202702618637591266e-02,7.429867509040210421e-05,-4.151352934463096167e-01,1.010392304132050334e-02
4.743035093930038359e-02,6.915767715500877877e-01,1.887295495014708613e-01,9.558241267061153013e-03,3.875647414105796496e-05,-4.239589820236387974e-01,8.426275283516394821e-03
4.743035093930038359e-02,7.347233329662770096e-01,1.465291460894808662e-01,7.420118931625062537e-03,1.941135302582302585e-05,-4.328686840460717056e-01,6.884292976565608083e-03
4.743035093930038359e-02,7.805617513658469342e-01,1.105094824072486437e-01,5.595580743895122756e-03,9.321474996972018548e-06,-4.418503656599524487e-01,5.485388479247757694e-03
4.743035093930038359e-02,8.292599681508731058e-01,8.032239428550136395e-02,4.066793818163443215e-03,4.286243286894184982e-06,-4.508974887674460641e-01,4.236072815622992337e-03
4.743035093930038359e-02,8.809964023657076426e-01,5.559811020826323225e-02,2.814866649384019717e-03,1.885360960169200791e-06,-4.600087119304764882e-01,3.141525617635737306e-03
4.743035093930038359e-02,9.359606043832426892e-01,3.592986204423236074e-02,1.819072078464258014e-03,7.928077897753715677e-07,-4.691825811030181370e-01,2.204494495444272832e-03
4.743035093930038359e-02,9.943539503737974794e-01,2.090971890786056178e-02,1.058657888907376700e-03,3.186878083596814168e-07,-4.784119287525605002e-01,1.425749727823793014e-03
4.743035093930038359e-02,1.056390380101000614e+00,1.012157147313299914e-02,5.124928693380186983e-04,1.225437573374425280e-07,-4.876939351556878743e-01,8.035955950032038723e-04
4.743035093930038359e-02,1.122297180747786838e+00,3.179031739948635048e-03,1.609869935126164754e-04,4.515683998744704509e-08,-4.970191259837768993e-01,3.332332661055365853e-04
4.743035093930038359e-02,1.192315819644253594e+00,1.010564998731638674e-05,5.118532001836705003e-07,1.599991224978271983e-08,-5.063759962979110796e-01,6.286319262925974779e-06
4.743035093930038359e-02,1.266702828948323756e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.481571910371743811e-09,-5.157518050290886835e-01,0.000000000000000000e+00
4.743035093930038359e-02,1.345730745520447469e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.832054745943203281e-09,-5.251767647947807038e-01,0.000000000000000000e+00
4.743035093930038359e-02,1.429689109435866134e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.055082124833264787e-10,-5.345908726372911035e-01,0.000000000000000000e+00
4.743035093930038359e-02,1.518885524792715991e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.019181044390776829e-10,-5.440461229910125152e-01,0.000000000000000000e+00
4.743035093930038359e-02,1.613646786702571667e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.985976352407949985e-11,-5.534847120421028110e-01,0.000000000000000000e+00
4.743035093930038359e-02,1.714320078592415975e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.595536360878085728e-11,-5.629159674149718517e-01,0.000000000000000000e+00
4.743035093930038359e-02,1.821274244204725834e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.071476963123792630e-11,-5.723593621509535101e-01,0.000000000000000000e+00
4.743035093930038359e-02,1.934901138955933853e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.025647812713644078e-12,-5.817787197495161156e-01,0.000000000000000000e+00
4.743035093930038359e-02,2.055617065604391058e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.686499417170625223e-12,-5.911710382076450498e-01,0.000000000000000000e+00
4.743035093930038359e-02,2.183864299487725980e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.616331348215531314e-12,-6.005319410187917040e-01,0.000000000000000000e+00
4.743035093930038359e-02,2.320112708917779543e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.074844464330033954e-12,-6.098552185994597918e-01,0.000000000000000000e+00
4.743035093930038359e-02,2.464861476669807594e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.770181978468134498e-13,-6.191322691691388824e-01,0.000000000000000000e+00
4.743035093930038359e-02,2.618640928873157581e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.027792252075429067e-13,-6.283514135558984082e-01,0.000000000000000000e+00
4.743035093930038359e-02,2.782014478003976610e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.968157989752562004e-13,-6.374970504009094263e-01,0.000000000000000000e+00
4.743035093930038359e-02,2.955580687098715575e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.315321530160889909e-13,-6.466240337156137219e-01,0.000000000000000000e+00
4.743035093930038359e-02,3.139975462751139812e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.922160598530126672e-13,-6.556667159970647196e-01,0.000000000000000000e+00
4.743035093930038359e-02,3.335874384927570713e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.705982909655353532e-13,-6.645903564116772966e-01,0.000000000000000000e+00
4.743035093930038359e-02,3.543995182136195243e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.618353693682916114e-13,-6.734878905959126305e-01,0.000000000000000000e+00
4.743035093930038359e-02,3.765100361018915542e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.629973133748816120e-13,-6.822550101769953024e-01,0.000000000000000000e+00
4.743035093930038359e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.722638219576704580e-13,-6.909511488808945945e-01,0.000000000000000000e+00
5.060871986919681514e-02,1.000000000000000021e-02,4.602235127736268971e+00,2.392853986871612271e-01,8.382744872789240631e-01,-4.128526957852168833e-02,4.469877613252138532e-02
5.060871986919681514e-02,1.062388679306682480e-02,4.818399773404103748e+00,2.505183094570704871e-01,8.302066257967860574e-01,-4.311375394447401754e-02,4.677725116952102802e-02
5.060871986919681514e-02,1.128669705918996895e-02,5.040502165842613458e+00,2.620590997177926207e-01,8.218489090035739908e-01,-4.528401608066073142e-02,4.890981590644778026e-02
5.060871986919681514e-02,1.199085918244744732e-02,5.268175632662077668e+00,2.738886324585880772e-01,8.132022234545651651e-01,-4.765193435679069417e-02,5.109309773318679304e-02
5.060871986919681514e-02,1.273895305059274952e-02,5.501012423087863645e+00,2.859856227447370447e-01,8.042684929374328551e-01,-5.011878553661306551e-02,5.332279795009052525e-02
5.060871986919681514e-02,1.353371950716906330e-02,5.738518209784380097e+00,2.983242943729425001e-01,7.950506457640569291e-01,-5.268658309709431387e-02,5.559315939211399021e-02
5.060871986919681514e-02,1.437807039332842686e-02,5.980076031488707144e+00,3.108724709457944546e-01,7.855525412310102595e-01,-5.535642558292280108e-02,5.789958806660124718e-02
5.060871986919681514e-02,1.527509921614669981e-02,6.225064122427571789e+00,3.235977096880086057e-01,7.757788471569873057e-01,-5.812958448544626455e-02,6.023447324295237021e-02
5.060871986919681514e-02,1.622809248252063061e-02,6.472553770414832819e+00,3.364515730827985496e-01,7.657348601284488243e-01,-6.100703041603223326e-02,6.259056984286981429e-02
5.060871986919681514e-02,1.724054174017179350e-02,6.721812464765102746e+00,3.493958950509788997e-01,7.554262601846110092e-01,-6.398939392394420445e-02,6.495957686687693633e-02
5.060871986919681514e-02,1.831615636987284426e-02,6.971700236733460621e+00,3.623711879512376832e-01,7.448587923005189904e-01,-6.707692399205673894e-02,6.733199708648125725e-02
5.060871986919681514e-02,1.945887717576388898e-02,7.221110799976135475e+00,3.753197745080423808e-01,7.340378683629118495e-01,-7.027005744218046968e-02,6.969875973814068648e-02
5.060871986919681514e-02,2.067289082355074428e-02,7.468766937644724990e+00,3.881750004958976485e-01,7.229680855811883022e-01,-7.356818020192885943e-02,7.204777594310385336e-02
5.060871986919681514e-02,2.196264517948329914e-02,7.713244494211853208e+00,4.008625654259296289e-01,7.116526606598135851e-01,-7.697098163736905418e-02,7.436800283044513182e-02
5.060871986919681514e-02,2.333286560631255002e-02,7.953026100306357371e+00,4.133032302573337313e-01,7.000927838074534337e-01,-8.047777110287117341e-02,7.664720867256005765e-02
5.060871986919681514e-02,2.478857227593068979e-02,8.186432551628893606e+00,4.254093943363256858e-01,6.882869029862130894e-01,-8.408745030895051209e-02,7.887186965592203614e-02
5.060871986919681514e-02,2.633509856212426156e-02,8.411606625548914806e+00,4.370839635124051381e-01,6.762299568799566840e-01,-8.779848612383946149e-02,8.102841340110654433e-02
5.060871986919681514e-02,2.797811058082649155e-02,8.626547829405661005e+00,4.482225049997581867e-01,6.639125849633944476e-01,-9.160964022002240914e-02,8.310269752589212466e-02
5.060871986919681514e-02,2.972362794946058900e-02,8.829194002073380787e+00,4.587171918095099277e-01,6.513203547173113117e-01,-9.551888609469047497e-02,8.508070358229123664e-02
5.060871986919681514e-02,3.157804584143061172e-02,9.017308830669739095e+00,4.684510896734240259e-01,6.384330591795435161e-01,-9.952450562077394536e-02,8.694728689812103450e-02
5.060871986919681514e-02,3.354815841656336173e-02,9.188472434895391672e+00,4.772976090862753318e-01,6.252241520696871779e-01,-1.036244843380995928e-01,8.868851406906401447e-02
5.060871986919681514e-02,3.564118371334409202e-02,9.340292745522406292e+00,4.851315993703146368e-01,6.116604017179133601e-01,-1.078165134399049624e-01,9.028958890151216055e-02
5.060871986919681514e-02,3.786479009414649155e-02,9.470211983352362139e+00,4.918191820018451010e-01,5.977018575414927426e-01,-1.120987252280447738e-01,9.173655536157634960e-02
5.060871986919681514e-02,4.022712434034501905e-02,9.575680228628351998e+00,4.972268883018545194e-01,5.833022318966547548e-01,-1.164686423724788367e-01,9.301706750243146637e-02
5.060871986919681514e-02,4.273684150024484318e-02,9.654226789151746146e+00,5.012252506121639417e-01,5.684098033012989770e-01,-1.209247071560356213e-01,9.411798706284217608e-02
5.060871986919681514e-02,4.540313659918413652e-02,9.703279747967410884e+00,5.036797188100041733e-01,5.529689413113155760e-01,-1.254647482715807172e-01,9.502828498793511325e-02
5.060871986919681514e-02,4.823577832798812970e-02,9.720662919381263478e+00,5.044763115730360736e-01,5.369223354815646498e-01,-1.300874322351202594e-01,9.573860593137061004e-02
5.060871986919681514e-02,5.124514483320120189e-02,9.704136789652832107e+00,5.034979464950010142e-01,5.202139776334850918e-01,-1.347909017929393716e-01,9.624025360737477330e-02
5.060871986919681514e-02,5.444226174022428338e-02,9.652080389446238584e+00,5.006599656595969172e-01,5.027928954347501422e-01,-1.395736219643174958e-01,9.652669401606331356e-02
5.060871986919681514e-02,5.783884254866560048e-02,9.562988170802604770e+00,4.958840238358080410e-01,4.846175647237560002e-01,-1.444356885861299566e-01,9.659384501558310188e-02
5.060871986919681514e-02,6.144733154790400081e-02,9.436089645147568206e+00,4.891304489997856941e-01,4.656608389533540282e-01,-1.493756550169728636e-01,9.643856267951191052e-02
5.060871986919681514e-02,6.528094941009757179e-02,9.271176247592816111e+00,4.803893470962126711e-01,4.459151306974886708e-01,-1.543933614767574736e-01,9.605990486806191553e-02
5.060871986919681514e-02,6.935374162767990458e-02,9.068744995985712265e+00,4.696881083650253363e-01,4.253974706827298724e-01,-1.594890425196803796e-01,9.546123805333706080e-02
5.060871986919681514e-02,7.368062997280773463e-02,8.830069915618635079e+00,4.570951971500794020e-01,4.041539674581186015e-01,-1.646632929909014886e-01,9.464448080027872134e-02
5.060871986919681514e-02,7.827746716729556964e-02,8.560164895689851505e+00,4.428780359497041519e-01,3.822631136385269413e-01,-1.699167773774746260e-01,9.361716012997166325e-02
5.060871986919681514e-02,8.316109496333533302e-02,8.268466567666029832e+00,4.275395800489532605e-01,3.598373544552740944e-01,-1.752504157545025920e-01,9.238524315527785191e-02
5.060871986919681514e-02,8.834940584779542305e-02,7.957657441002773169e+00,4.112218823969719939e-01,3.370223741605305467e-01,-1.806655485114708193e-01,9.095904140798428961e-02
5.060871986919681514e-02,9.386140859616946830e-02,7.630267808151350195e+00,3.940584435969314847e-01,3.139936856973791768e-01,-1.861637623967112298e-01,8.934859820265189656e-02
5.060871986919681514e-02,9.971729791634936779e-02,7.288952567411411287e+00,3.761890259882511578e-01,2.909503402083912227e-01,-1.917468568044654598e-01,8.756787269040376687e-02
5.060871986919681514e-02,1.059385284373813990e-01,6.936558736151371640e+00,3.577631301916450179e-01,2.681059011697606298e-01,-1.974167948128427441e-01,8.562844127101969238e-02
5.060871986919681514e-02,1.125478933142830401e-01,6.575908895087461126e+00,3.389286660630726478e-01,2.456772272601254470e-01,-2.031756363826878464e-01,8.354413417934553054e-02
5.060871986919681514e-02,1.195696077369105548e-01,6.209883473924435293e+00,3.198362622472931682e-01,2.238720272259554223e-01,-2.090254507597038292e-01,8.133092579145803636e-02
5.060871986919681514e-02,1.270293976488344745e-01,5.841453313836636241e+00,3.006407835944331919e-01,2.028765138486084141e-01,-2.149682046825628912e-01,7.900074575279891764e-02
5.060871986919681514e-02,1.349545940012686629e-01,5.473373590086568541e+00,2.814856889762174519e-01,1.828447025664508008e-01,-2.210056224703783878e-01,7.656956762471481270e-02
5.060871986919681514e-02,1.433742328873773286e-01,5.108398732476945092e+00,2.625139047278581828e-01,1.638908857754900195e-01,-2.271410394361888518e-01,7.405067447533389413e-02
5.060871986919681514e-02,1.523191619238295214e-01,4.749123131975180101e+00,2.438597772073630987e-01,1.460865058839669051e-01,-2.333757097703333117e-01,7.145704330478730437e-02
5.060871986919681514e-02,1.618221532693579490e-01,4.397932789973541645e+00,2.256464582397875729e-01,1.294620425998500857e-01,-2.397119414928816639e-01,6.880126653799514824e-02
5.060871986919681514e-02,1.719180236943967377e-01,4.057036814086781185e+00,2.079875685072672120e-01,1.140136919047109870e-01,-2.461504381726457857e-01,6.609505141337856937e-02
5.060871986919681514e-02,1.826437621417049684e-01,3.728361407880363299e+00,1.909818217128805840e-01,9.971369551929971931e-02,-2.526946764684785407e-01,6.334918672327979894e-02
