t,Gamma_beta,coherence,gamma_phi,bath_energy,system_entropy,Sigma_beta
3.692857142857142616e+00,3.424285885151319597e+00,3.257253321536349167e-02,1.121325778131838202e+00,7.274356957145768909e-01,6.926166017553158083e-01,7.966973558901084829e+00
3.699999999999999734e+00,3.432294443924819749e+00,3.231271593833041217e-02,1.121070691654111551e+00,7.280726173922221767e-01,6.926250338689050601e-01,7.973351207791127493e+00
3.707142857142856851e+00,3.440301180947209936e+00,3.205502950970895437e-02,1.120815689520900715e+00,7.287069676508003413e-01,6.926333300813742877e-01,7.979703006589377701e+00
3.714285714285713969e+00,3.448306096857206793e+00,3.179945598102727061e-02,1.120560781860524546e+00,7.293387585131989592e-01,6.926414926137519634e-01,7.986029077745741667e+00
3.721428571428571530e+00,3.456309192365379701e+00,3.154597755665281694e-02,1.120305978663669988e+00,7.299680019474056314e-01,6.926495236503302788e-01,7.992329543124387037e+00
3.728571428571428648e+00,3.464310468253170683e+00,3.129457659253956359e-02,1.120051289784865345e+00,7.305947098666383255e-01,6.926574253392774327e-01,7.998604524005660465e+00
3.735714285714285765e+00,3.472309925371930728e+00,3.104523559498349738e-02,1.119796724943937782e+00,7.312188941294790467e-01,6.926651997932403715e-01,8.004854141088030062e+00
3.742857142857142883e+00,3.480307564641962337e+00,3.079793721938669029e-02,1.119542293727458837e+00,7.318405665400085081e-01,6.926728490899350943e-01,8.011078514490019842e+00
3.750000000000000000e+00,3.488303387051569171e+00,3.055266426902988885e-02,1.119288005590173940e+00,7.324597388479437976e-01,6.926803752727297425e-01,8.017277763752167274e+00
3.757142857142857117e+00,3.496297393656126129e+00,3.030939969385320135e-02,1.119033869856415953e+00,7.330764227487783780e-01,6.926877803512168086e-01,8.023452007839001254e+00
3.764285714285714235e+00,3.504289585577144539e+00,3.006812658924568060e-02,1.118779895721510043e+00,7.336906298839235285e-01,6.926950663017759080e-01,8.029601365141010305e+00
3.771428571428571352e+00,3.512279964001363552e+00,2.982882819484277206e-02,1.118526092253161242e+00,7.343023718408528966e-01,6.927022350681268925e-01,8.035725953476655192e+00
3.778571428571428470e+00,3.520268530179837985e+00,2.959148789333255342e-02,1.118272468392826458e+00,7.349116601532464932e-01,6.927092885618746365e-01,8.041825890094340679e+00
3.785714285714285587e+00,3.528255285427043919e+00,2.935608920927010312e-02,1.118019032957078718e+00,7.355185063011407953e-01,6.927162286630434984e-01,8.047901291674451230e+00
3.792857142857142705e+00,3.536240231119990973e+00,2.912261580790030668e-02,1.117765794638952315e+00,7.361229217110765166e-01,6.927230572206040105e-01,8.053952274331368955e+00
3.799999999999999822e+00,3.544223368697344778e+00,2.889105149398894096e-02,1.117512762009277072e+00,7.367249177562512630e-01,6.927297760529907977e-01,8.059978953615503983e+00
3.807142857142856940e+00,3.552204699658557452e+00,2.866138021066213376e-02,1.117259943518002396e+00,7.373245057566714111e-01,6.927363869486098391e-01,8.065981444515323062e+00
3.814285714285714057e+00,3.560184225563012728e+00,2.843358603825394543e-02,1.117007347495499570e+00,7.379216969793083170e-01,6.927428916663405101e-01,8.071959861459422569e+00
3.821428571428571175e+00,3.568161948029171082e+00,2.820765319316246092e-02,1.116754982153861375e+00,7.385165026382545239e-01,6.927492919360265233e-01,8.077914318318571318e+00
3.828571428571428292e+00,3.576137868733733516e+00,2.798356602671389290e-02,1.116502855588183074e+00,7.391089338948809706e-01,6.927555894589600971e-01,8.083844928407769359e+00
3.835714285714285410e+00,3.584111989410809773e+00,2.776130902403497677e-02,1.116250975777829835e+00,7.396990018579973070e-01,6.927617859083574636e-01,8.089751804488329867e+00
3.842857142857142527e+00,3.592084311851093226e+00,2.754086680293366812e-02,1.115999350587695504e+00,7.402867175840138758e-01,6.927678829298269392e-01,8.095635058769964587e+00
3.850000000000000089e+00,3.600054837901052629e+00,2.732222411278774354e-02,1.115747987769446725e+00,7.408720920771028062e-01,6.927738821418283344e-01,8.101494802912856841e+00
3.857142857142857206e+00,3.608023569462122548e+00,2.710536583344184611e-02,1.115496894962752839e+00,7.414551362893633257e-01,6.927797851361259251e-01,8.107331148029759404e+00
3.864285714285714324e+00,3.615990508489910660e+00,2.689027697411241688e-02,1.115246079696508241e+00,7.420358611209859623e-01,6.927855934782323200e-01,8.113144204688092387e+00
3.871428571428571441e+00,3.623955656993413044e+00,2.667694267230069638e-02,1.114995549390036755e+00,7.426142774204208541e-01,6.927913087078461096e-01,8.118934082912055317e+00
3.878571428571428559e+00,3.631919017034230812e+00,2.646534819271400760e-02,1.114745311354290225e+00,7.431903959845441721e-01,6.927969323392824119e-01,8.124700892184723244e+00
3.885714285714285676e+00,3.639880590725803611e+00,2.625547892619481405e-02,1.114495372793028016e+00,7.437642275588279839e-01,6.928024658618947562e-01,8.130444741450174817e+00
3.892857142857142794e+00,3.647840380232645341e+00,2.604732038865795185e-02,1.114245740803991636e+00,7.443357828375104512e-01,6.928079107404911952e-01,8.136165739115595485e+00
3.899999999999999911e+00,3.655798387769595426e+00,2.584085822003560212e-02,1.113996422380062912e+00,7.449050724637678034e-01,6.928132684157428667e-01,8.141863993053419790e+00
3.907142857142857029e+00,3.663754615601068743e+00,2.563607818323047557e-02,1.113747424410414633e+00,7.454721070298863106e-01,6.928185403045865609e-01,8.147539610603448779e+00
3.914285714285714146e+00,3.671709066040325542e+00,2.543296616307656743e-02,1.113498753681642528e+00,7.460368970774360342e-01,6.928237278006190714e-01,8.153192698574979858e+00
3.921428571428571264e+00,3.679661741448734258e+00,2.523150816530816271e-02,1.113250416878894145e+00,7.465994530974460197e-01,6.928288322744862171e-01,8.158823363248945526e+00
3.928571428571428381e+00,3.687612644235056969e+00,2.503169031553630422e-02,1.113002420586982399e+00,7.471597855305787128e-01,6.928338550742647595e-01,8.164431710380052110e+00
3.935714285714285499e+00,3.695561776854737523e+00,2.483349885823319877e-02,1.112754771291485811e+00,7.477179047673083723e-01,6.928387975258387677e-01,8.170017845198922046e+00
3.942857142857142616e+00,3.703509141809190552e+00,2.463692015572451627e-02,1.112507475379844291e+00,7.482738211480963741e-01,6.928436609332679907e-01,8.175581872414230844e+00
3.949999999999999734e+00,3.711454741645110023e+00,2.444194068718918283e-02,1.112260539142435167e+00,7.488275449635711789e-01,6.928484465791517888e-01,8.181123896214863578e+00
3.957142857142856851e+00,3.719398578953777346e+00,2.424854704766700106e-02,1.112013968773645889e+00,7.493790864547069663e-01,6.928531557249860695e-01,8.186644020272055400e+00
3.964285714285713969e+00,3.727340656370379257e+00,2.405672594707391684e-02,1.111767770372932507e+00,7.499284558130030476e-01,6.928577896115146739e-01,8.192142347741544484e+00
3.971428571428571086e+00,3.735280976573335465e+00,2.386646420922481152e-02,1.111521949945866394e+00,7.504756631806650535e-01,6.928623494590744336e-01,8.197618981265724969e+00
3.978571428571428648e+00,3.743219542283628964e+00,2.367774877086401691e-02,1.111276513405172750e+00,7.510207186507863453e-01,6.928668364679345659e-01,8.203074022975798130e+00
3.985714285714285765e+00,3.751156356264148339e+00,2.349056668070324816e-02,1.111031466571758219e+00,7.515636322675292025e-01,6.928712518186310731e-01,8.208507574493921766e+00
3.992857142857142883e+00,3.759091421319035842e+00,2.330490509846706859e-02,1.110786815175727416e+00,7.521044140263093425e-01,6.928755966722945914e-01,8.213919736935388016e+00
4.000000000000000000e+00,3.767024740293041241e+00,2.312075129394586953e-02,1.110542564857388337e+00,7.526430738739771087e-01,6.928798721709730213e-01,8.219310610910744330e+00
4.007142857142857117e+00,3.774956316070884554e+00,2.293809264605622608e-02,1.110298721168249569e+00,7.531796217090028778e-01,6.928840794379493850e-01,8.224680296527978385e+00
4.014285714285714235e+00,3.782886151576625444e+00,2.275691664190864980e-02,1.110055289572005499e+00,7.537140673816609127e-01,6.928882195780532438e-01,8.230028893394662148e+00
4.021428571428571352e+00,3.790814249773038824e+00,2.257721087588272432e-02,1.109812275445513530e+00,7.542464206942144367e-01,6.928922936779680075e-01,8.235356500620111930e+00
4.028571428571428470e+00,3.798740613660998022e+00,2.239896304870950261e-02,1.109569684079758201e+00,7.547766914011007078e-01,6.928963028065322494e-01,8.240663216817539549e+00
4.035714285714285587e+00,3.806665246278866821e+00,2.222216096656115872e-02,1.109327520680810641e+00,7.553048892091177580e-01,6.929002480150369125e-01,8.245949140106214159e+00
4.042857142857142705e+00,3.814588150701895053e+00,2.204679254014792547e-02,1.109085790370772706e+00,7.558310237776104668e-01,6.929041303375160776e-01,8.251214368113620523e+00
4.049999999999999822e+00,3.822509330041617748e+00,2.187284578382230407e-02,1.108844498188714223e+00,7.563551047186565235e-01,6.929079507910345104e-01,8.256458997977599523e+00
4.057142857142856940e+00,3.830428787445275152e+00,2.170030881469008771e-02,1.108603649091600030e+00,7.568771415972550543e-01,6.929117103759693252e-01,8.261683126348520645e+00
4.064285714285714057e+00,3.838346526095220757e+00,2.152916985172891387e-02,1.108363247955209019e+00,7.573971439315124732e-01,6.929154100762873192e-01,8.266886849391411829e+00
4.071428571428571175e+00,3.846262549208345760e+00,2.135941721491367226e-02,1.108123299575044296e+00,7.579151211928317755e-01,6.929190508598171983e-01,8.272070262788135508e+00
4.078571428571428292e+00,3.854176860035518182e+00,2.119103932434874063e-02,1.107883808667226022e+00,7.584310828060998322e-01,6.929226336785183626e-01,8.277233461739516684e+00
4.085714285714285410e+00,3.862089461861004658e+00,2.102402469940774232e-02,1.107644779869390250e+00,7.589450381498760168e-01,6.929261594687439185e-01,8.282376540967504752e+00
4.092857142857142527e+00,3.870000358001919771e+00,2.085836195787976050e-02,1.107406217741562893e+00,7.594569965565806102e-01,6.929296291514995820e-01,8.287499594717305129e+00
4.099999999999999645e+00,3.877909551807683819e+00,2.069403981512242530e-02,1.107168126767034577e+00,7.599669673126839831e-01,6.929330436326994747e-01,8.292602716759539305e+00
4.107142857142856762e+00,3.885817046659457485e+00,2.053104708322249158e-02,1.106930511353223734e+00,7.604749596588954441e-01,6.929364038034153683e-01,8.297686000392369365e+00
4.114285714285713880e+00,3.893722845969623592e+00,2.036937267016234593e-02,1.106693375832531689e+00,7.609809827903534218e-01,6.929397105401240431e-01,8.302749538443658039e+00
4.121428571428570997e+00,3.901626953181240420e+00,2.020900557899401456e-02,1.106456724463184882e+00,7.614850458568126479e-01,6.929429647049489827e-01,8.307793423273075462e+00
4.128571428571428115e+00,3.909529371767522576e+00,2.004993490701949266e-02,1.106220561430073968e+00,7.619871579628360037e-01,6.929461671458989613e-01,8.312817746774259220e+00
4.135714285714285232e+00,3.917430105231314741e+00,1.989214984497796740e-02,1.105984890845582491e+00,7.624873281679831472e-01,6.929493186971011909e-01,8.317822600376931774e+00
4.142857142857142350e+00,3.925329157104582301e+00,1.973563967623953933e-02,1.105749716750405343e+00,7.629855654870001391e-01,6.929524201790331350e-01,8.322808075049033860e+00
4.149999999999999467e+00,3.933226530947895760e+00,1.958039377600574033e-02,1.105515043114359885e+00,7.634818788900095132e-01,6.929554723987474407e-01,8.327774261298841907e+00
4.157142857142856585e+00,3.941122230349932476e+00,1.942640161051639378e-02,1.105280873837189537e+00,7.639762773027004572e-01,6.929584761500953149e-01,8.332721249177099665e+00
4.164285714285714590e+00,3.949016258926980161e+00,1.927365273626310480e-02,1.105047212749357799e+00,7.644687696065174398e-01,6.929614322139454607e-01,8.337649128279119637e+00
4.171428571428571708e+00,3.956908620322433734e+00,1.912213679920942572e-02,1.104814063612836295e+00,7.649593646388519463e-01,6.929643413583985723e-01,8.342557987746918258e+00
4.178571428571428825e+00,3.964799318206324585e+00,1.897184353401698206e-02,1.104581430121880814e+00,7.654480711932306614e-01,6.929672043389998315e-01,8.347447916271306667e+00
4.185714285714285943e+00,3.972688356274830301e+00,1.882276276327842293e-02,1.104349315903802475e+00,7.659348980195062051e-01,6.929700218989465199e-01,8.352319002094009903e+00
4.192857142857143060e+00,3.980575738249798157e+00,1.867488439675663373e-02,1.104117724519730670e+00,7.664198538240470926e-01,6.929727947692920775e-01,8.357171333009763003e+00
4.200000000000000178e+00,3.988461467878282374e+00,1.852819843063003083e-02,1.103886659465367348e+00,7.669029472699268046e-01,6.929755236691486076e-01,8.362004996368415988e+00
4.207142857142857295e+00,3.996345548932071168e+00,1.838269494674445864e-02,1.103656124171733754e+00,7.673841869771136359e-01,6.929782093058833858e-01,8.366820079077019301e+00
4.214285714285714413e+00,4.004227985207235108e+00,1.823836411187100201e-02,1.103426122005908505e+00,7.678635815226605432e-01,6.929808523753138161e-01,8.371616667601919914e+00
4.221428571428571530e+00,4.012108780523665708e+00,1.809519617697026225e-02,1.103196656271760556e+00,7.683411394408944384e-01,6.929834535618987212e-01,8.376394847970843216e+00
4.228571428571428648e+00,4.019987938724630006e+00,1.795318147646255552e-02,1.102967730210671515e+00,7.688168692236054813e-01,6.929860135389263043e-01,8.381154705774980229e+00
4.235714285714285765e+00,4.027865463676329583e+00,1.781231042750424862e-02,1.102739347002252845e+00,7.692907793202360400e-01,6.929885329686988893e-01,8.385896326171058845e+00
4.242857142857142883e+00,4.035741359267455586e+00,1.767257352927029818e-02,1.102511509765055076e+00,7.697628781380699836e-01,6.929910125027149981e-01,8.390619793883415056e+00
4.250000000000000000e+00,4.043615629408762402e+00,1.753396136224257343e-02,1.102284221557267907e+00,7.702331740424211981e-01,6.929934527818475409e-01,8.395325193206058856e+00
4.257142857142857117e+00,4.051488278032629786e+00,1.739646458750441008e-02,1.102057485377414991e+00,7.707016753568222134e-01,6.929958544365205642e-01,8.400012608004743697e+00
4.264285714285714235e+00,4.059359309092651635e+00,1.726007394604075346e-02,1.101831304165042713e+00,7.711683903632131631e-01,6.929982180868808905e-01,8.404682121719012855e+00
4.271428571428571352e+00,4.067228726563203445e+00,1.712478025804462650e-02,1.101605680801397424e+00,7.716333273021296346e-01,6.930005443429685386e-01,8.409333817364265329e+00
4.278571428571428470e+00,4.075096534439038187e+00,1.699057442222902392e-02,1.101380618110100906e+00,7.720964943728894081e-01,6.930028338048843661e-01,8.413967777533779113e+00
4.285714285714285587e+00,4.082962736734874198e+00,1.685744741514483974e-02,1.101156118857813393e+00,7.725578997337825271e-01,6.930050870629533843e-01,8.418584084400778877e+00
4.292857142857142705e+00,4.090827337484985726e+00,1.672539029050460965e-02,1.100932185754896153e+00,7.730175515022568167e-01,6.930073046978866280e-01,8.423182819720453907e+00
4.299999999999999822e+00,4.098690340742814797e+00,1.659439417851165180e-02,1.100708821456059638e+00,7.734754577551058441e-01,6.930094872809403617e-01,8.427764064831999136e+00
4.307142857142856940e+00,4.106551750580562654e+00,1.646445028519534157e-02,1.100486028561012519e+00,7.739316265286551033e-01,6.930116353740720658e-01,8.432327900660622433e+00
4.314285714285714057e+00,4.114411571088807840e+00,1.633554989175163910e-02,1.100263809615096955e+00,7.743860658189499757e-01,6.930137495300934258e-01,8.436874407719592739e+00
4.321428571428571175e+00,4.122269806376117174e+00,1.620768435388941081e-02,1.100042167109923863e+00,7.748387835819401381e-01,6.930158302928226544e-01,8.441403666112224258e+00
4.328571428571428292e+00,4.130126460568666502e+00,1.608084510118222565e-02,1.099821103483995310e+00,7.752897877336673016e-01,6.930178781972314850e-01,8.445915755533905056e+00
4.335714285714285410e+00,4.137981537809858779e+00,1.595502363642575805e-02,1.099600621123325350e+00,7.757390861504487312e-01,6.930198937695919437e-01,8.450410755274079477e+00
4.342857142857142527e+00,4.145835042259954584e+00,1.583021153500056150e-02,1.099380722362051310e+00,7.761866866690653177e-01,6.930218775276197896e-01,8.454888744218273189e+00
