t,Gamma_beta,coherence,gamma_phi,bath_energy,system_entropy,Sigma_beta
1.178571428571428603e+00,6.041461015467457507e-01,5.465409178877114194e-01,6.042015730908110172e-01,4.784374109055815061e-01,5.352943107682262003e-01,5.319668419824040484e+00
1.185714285714285721e+00,6.084513245562327421e-01,5.441929951444549607e-01,6.012557028229058576e-01,4.807759860310591438e-01,5.367306843123696991e-01,5.344490544622961359e+00
1.192857142857142838e+00,6.127353961589503406e-01,5.418666201241875147e-01,5.982793523797986790e-01,4.830842662886692951e-01,5.381461508985092568e-01,5.368988813785201764e+00
1.199999999999999956e+00,6.169981023374075946e-01,5.395617179851113221e-01,5.952735553818959691e-01,4.853622916542569832e-01,5.395409964812302173e-01,5.393163913023800049e+00
1.207142857142857073e+00,6.212392364176485549e-01,5.372782101488532414e-01,5.922393343713083791e-01,4.876101098160761094e-01,5.409155045108468007e-01,5.417016602671608005e+00
1.214285714285714191e+00,6.254585989895522502e-01,5.350160144463491640e-01,5.891777006541863981e-01,4.898277759881600746e-01,5.422699558847234869e-01,5.440547715766324011e+00
1.221428571428571308e+00,6.296559978260414248e-01,5.327750452606798692e-01,5.860896541528081150e-01,4.920153527244364722e-01,5.436046289025415756e-01,5.463758156146906408e+00
1.228571428571428426e+00,6.338312478012688711e-01,5.305552136668630903e-01,5.829761832672432087e-01,4.941729097336859389e-01,5.449197992253635991e-01,5.486648896562222433e+00
1.235714285714285765e+00,6.379841708078521911e-01,5.283564275686124523e-01,5.798382647464177531e-01,4.963005236954464716e-01,5.462157398383491458e-01,5.509220976792813751e+00
1.242857142857142883e+00,6.421145956732152715e-01,5.261785918320780464e-01,5.766768635683997557e-01,4.983982780769576348e-01,5.474927210169803216e-01,5.531475501786556670e+00
1.250000000000000000e+00,6.462223580751123020e-01,5.240216084165805199e-01,5.734929328297220241e-01,5.004662629512328653e-01,5.487510102966585146e-01,5.553413639808987057e+00
1.257142857142857117e+00,6.503073004563900694e-01,5.218853765023594438e-01,5.702874136435633901e-01,5.025045748163550208e-01,5.499908724455366826e-01,5.575036620609086668e+00
1.264285714285714235e+00,6.543692719390552526e-01,5.197697926153547199e-01,5.670612350465987772e-01,5.045133164160672257e-01,5.512125694404559351e-01,5.596345733601128636e+00
1.271428571428571352e+00,6.584081282377047817e-01,5.176747507490436773e-01,5.638153139143372572e-01,5.064925965617500525e-01,5.524163604458570687e-01,5.617342326063357483e+00
1.278571428571428470e+00,6.624237315723857655e-01,5.156001424833568381e-01,5.605505548847551367e-01,5.084425299558550382e-01,5.536025017955447103e-01,5.638027801354094315e+00
1.285714285714285587e+00,6.664159505809325035e-01,5.135458571007026629e-01,5.572678502900433317e-01,5.103632370168689203e-01,5.547712469771773902e-01,5.658403617145866704e+00
1.292857142857142927e+00,6.703846602308506375e-01,5.115117816991235911e-01,5.539680800962745177e-01,5.122548437058767057e-01,5.559228466193708584e-01,5.678471283678137915e+00
1.300000000000000044e+00,6.743297417307932973e-01,5.094978013026176811e-01,5.506521118508055368e-01,5.141174813547917388e-01,5.570575484812965161e-01,5.698232362029213682e+00
1.307142857142857162e+00,6.782510824416924100e-01,5.075037989686537188e-01,5.473208006372241030e-01,5.159512864963127221e-01,5.581755974446634960e-01,5.717688462407791050e+00
1.314285714285714279e+00,6.821485757875912492e-01,5.055296558929159856e-01,5.439749890376505137e-01,5.177564006956673071e-01,5.592772355079760338e-01,5.736841242464649326e+00
1.321428571428571397e+00,6.860221211662365093e-01,5.035752515113079975e-01,5.406155071022098468e-01,5.195329703841973235e-01,5.603627017829624357e-01,5.755692405624936114e+00
1.328571428571428514e+00,6.898716238594746475e-01,5.016404635992545158e-01,5.372431723254791347e-01,5.212811466948396033e-01,5.614322324930712815e-01,5.774243699441466759e+00
1.335714285714285632e+00,6.936969949435061178e-01,4.997251683683350265e-01,5.338587896297295465e-01,5.230010852995488069e-01,5.624860609739374961e-01,5.792496913969425343e+00
1.342857142857142749e+00,6.974981511990430150e-01,4.978292405602874893e-01,5.304631513547691801e-01,5.246929462487113227e-01,5.635244176757215895e-01,5.810453880162834928e+00
1.349999999999999867e+00,7.012750150214168698e-01,4.959525535384192163e-01,5.270570372542076054e-01,5.263568938125906538e-01,5.645475301672300272e-01,5.828116468293137231e+00
1.357142857142857206e+00,7.050275143306831138e-01,4.940949793764641274e-01,5.236412144979505356e-01,5.279930963248447018e-01,5.655556231417260271e-01,5.845486586390173045e+00
1.364285714285714324e+00,7.087555824817634020e-01,4.922563889449264596e-01,5.202164376807441037e-01,5.296017260281553618e-01,5.665489184243447385e-01,5.862566178705898245e+00
1.371428571428571441e+00,7.124591581746723135e-01,4.904366519949491798e-01,5.167834488365854462e-01,5.311829589219986270e-01,5.675276349810278731e-01,5.879357224201013921e+00
1.378571428571428559e+00,7.161381853648659535e-01,4.886356372397496761e-01,5.133429774588172956e-01,5.327369746125910632e-01,5.684919889288972961e-01,5.895861735054808150e+00
1.385714285714285676e+00,7.197926131737526489e-01,4.868532124336634181e-01,5.098957405257281694e-01,5.342639561650421864e-01,5.694421935479893060e-01,5.912081755198411948e+00
1.392857142857142794e+00,7.234223957994091458e-01,4.850892444488351662e-01,5.064424425314769662e-01,5.357640899577328364e-01,5.703784592942720000e-01,5.928019358871599920e+00
1.399999999999999911e+00,7.270274924275321737e-01,4.833435993496027483e-01,5.029837755221714390e-01,5.372375655389515225e-01,5.713009938138765564e-01,5.943676649203391449e+00
1.407142857142857029e+00,7.306078671426688986e-01,4.816161424646118738e-01,4.995204191369176372e-01,5.386845754858015090e-01,5.722100019584663855e-01,5.959055756816481697e+00
1.414285714285714146e+00,7.341634888397556846e-01,4.799067384567075045e-01,4.960530406536756143e-01,5.401053152654033962e-01,5.731056858016827515e-01,5.974158838455717380e+00
1.421428571428571486e+00,7.376943311360021349e-01,4.782152513906413049e-01,4.925822950397453215e-01,5.414999830984077445e-01,5.739882446565951479e-01,5.988988075640673259e+00
1.428571428571428603e+00,7.412003722831508323e-01,4.765415447986399156e-01,4.891088250067169296e-01,5.428687798248273966e-01,5.748578750940975812e-01,6.003545673342371103e+00
1.435714285714285721e+00,7.446815950801468631e-01,4.748854817438741271e-01,4.856332610697179919e-01,5.442119087722105952e-01,5.757147709621893705e-01,6.017833858684295656e+00
1.442857142857142838e+00,7.481379867862426591e-01,4.732469248818741425e-01,4.821562216107945220e-01,5.455295756261523410e-01,5.765591234060793990e-01,6.031854879667602809e+00
1.449999999999999956e+00,7.515695390345727978e-01,4.716257365199297835e-01,4.786783129462635622e-01,5.468219883031640860e-01,5.773911208890627478e-01,6.045611003920703830e+00
1.457142857142857073e+00,7.549762477462214072e-01,4.700217786745215509e-01,4.752001293978762586e-01,5.480893568258967674e-01,5.782109492141098706e-01,6.059104517473077323e+00
1.464285714285714191e+00,7.583581130448113772e-01,4.684349131268218391e-01,4.717222533676396212e-01,5.493318932007285049e-01,5.790187915461211254e-01,6.072337723553406619e+00
1.471428571428571308e+00,7.617151391716420195e-01,4.668650014763085498e-01,4.682452554161368186e-01,5.505498112977118552e-01,5.798148284347959258e-01,6.085312941411914700e+00
1.478571428571428426e+00,7.650473344013958288e-01,4.653119051925342919e-01,4.647696943441976813e-01,5.517433267328873958e-01,5.805992378380658847e-01,6.098032505166940176e+00
1.485714285714285765e+00,7.683547109584440982e-01,4.637754856650893043e-01,4.612961172777693686e-01,5.529126567529559777e-01,5.813721951460513182e-01,6.110498762675611317e+00
1.492857142857142883e+00,7.716372849337636008e-01,4.622556042518038977e-01,4.578250597558413681e-01,5.540580201223109791e-01,5.821338732054910370e-01,6.122714074428600384e+00
1.500000000000000000e+00,7.748950762024976457e-01,4.607521223252253328e-01,4.543570458212785046e-01,5.551796370124199020e-01,5.828844423446110090e-01,6.134680812468809918e+00
1.507142857142857117e+00,7.781281083421736078e-01,4.592649013174133210e-01,4.508925881144253411e-01,5.562777288935545350e-01,5.836240703983829325e-01,6.146401359333927950e+00
1.514285714285714235e+00,7.813364085515974722e-01,4.577938027630935047e-01,4.474321879693379245e-01,5.573525184288576906e-01,5.843529227341426324e-01,6.157878107022719760e+00
1.521428571428571352e+00,7.845200075704464870e-01,4.563386883412065553e-01,4.439763355125128652e-01,5.584042293707378590e-01,5.850711622775253140e-01,6.169113455984904348e+00
1.528571428571428470e+00,7.876789395995740239e-01,4.548994199148942985e-01,4.405255097639759199e-01,5.594330864595815633e-01,5.857789495386852563e-01,6.180109814134501001e+00
1.535714285714285587e+00,7.908132422220468527e-01,4.534758595699586170e-01,4.370801787406044525e-01,5.604393153247697601e-01,5.864764426387669705e-01,6.190869595886463905e+00
1.542857142857142705e+00,7.939229563249254884e-01,4.520678696518342643e-01,4.336407995615517708e-01,5.614231423879871841e-01,5.871637973365932961e-01,6.201395221216465359e+00
1.550000000000000044e+00,7.970081260218052632e-01,4.506753128011110054e-01,4.302078185556535983e-01,5.623847947688069837e-01,5.878411670555425683e-01,6.211689114743612627e+00
1.557142857142857162e+00,8.000687985761330001e-01,4.492980519876424439e-01,4.267816713706911180e-01,5.633245001925382134e-01,5.885087029105831036e-01,6.221753704835965237e+00
1.564285714285714279e+00,8.031050243253087251e-01,4.479359505432787270e-01,4.233627830843941786e-01,5.642424869003145327e-01,5.891665537354402460e-01,6.231591422738585351e+00
1.571428571428571397e+00,8.061168566055859630e-01,4.465888721932589345e-01,4.199515683170669256e-01,5.651389835614127888e-01,5.898148661098668866e-01,6.241204701723995107e+00
1.578571428571428514e+00,8.091043516777832734e-01,4.452566810862981228e-01,4.165484313457243348e-01,5.660142191877776119e-01,5.904537843869931413e-01,6.250595976264769149e+00
1.585714285714285632e+00,8.120675686538157967e-01,4.439392418234038296e-01,4.131537662196272387e-01,5.668684230507325950e-01,5.910834507207325395e-01,6.259767681228058933e+00
1.592857142857142749e+00,8.150065694240555825e-01,4.426364194854575107e-01,4.097679568771095959e-01,5.677018245998605162e-01,5.917040050932198536e-01,6.268722251091825015e+00
1.599999999999999867e+00,8.179214185855320229e-01,4.413480796595935507e-01,4.063913772635923127e-01,5.685146533840286232e-01,5.923155853422616968e-01,6.277462119182548150e+00
1.607142857142856984e+00,8.208121833709778326e-01,4.400740884644092077e-01,4.030243914506816960e-01,5.693071389745377742e-01,5.929183271887763507e-01,6.285989716934154536e+00
1.614285714285714324e+00,8.236789335787312316e-01,4.388143125740380235e-01,3.996673537562530631e-01,5.700795108903718988e-01,5.935123642642066155e-01,6.294307473167926048e+00
1.621428571428571441e+00,8.265217415034972204e-01,4.375686192411195052e-01,3.963206088654236958e-01,5.708319985255250195e-01,5.940978281378854753e-01,6.302417813393136115e+00
1.628571428571428559e+00,8.293406818679770476e-01,4.363368763186949439e-01,3.929844919523185487e-01,5.715648310783822961e-01,5.946748483443370370e-01,6.310323159128160775e+00
1.635714285714285676e+00,8.321358317553688710e-01,4.351189522810621768e-01,3.896593288025400059e-01,5.722782374831267838e-01,5.952435524104993103e-01,6.318025927241767370e+00
1.642857142857142794e+00,8.349072705427470487e-01,4.339147162436173266e-01,3.863454359362532009e-01,5.729724463431523640e-01,5.958040658828486213e-01,6.325528529314372150e+00
1.649999999999999911e+00,8.376550798353212812e-01,4.327240379817148819e-01,3.830431207317971376e-01,5.736476858664516509e-01,5.963565123544161128e-01,6.332833371018932844e+00
1.657142857142857029e+00,8.403793434015796038e-01,4.315467879485749281e-01,3.797526815497436758e-01,5.743041838029562252e-01,5.969010134916789001e-01,6.339942851521240819e+00
1.664285714285714146e+00,8.430801471093219979e-01,4.303828372922641754e-01,3.764744078573180053e-01,5.749421673838008839e-01,5.974376890613153357e-01,6.346859362899325063e+00
1.671428571428571486e+00,8.457575788625802948e-01,4.292320578717814250e-01,3.732085803531065560e-01,5.755618632624847075e-01,5.979666569568127255e-01,6.353585289581659801e+00
1.678571428571428603e+00,8.484117285394308094e-01,4.280943222722731756e-01,3.699554710919748524e-01,5.761634974579027402e-01,5.984880332249116197e-01,6.360123007803938577e+00
1.685714285714285721e+00,8.510426879307015913e-01,4.269695038194050163e-01,3.667153436101197039e-01,5.767472952992200863e-01,5.990019320918841261e-01,6.366474885084084434e+00
1.692857142857142838e+00,8.536505506795695197e-01,4.258574765929181716e-01,3.634884530501899524e-01,5.773134813725601111e-01,5.995084659896281476e-01,6.372643279715229703e+00
1.699999999999999956e+00,8.562354122220555697e-01,4.247581154393924030e-01,3.602750462864018344e-01,5.778622794694789899e-01,6.000077455815746585e-01,6.378630540276365224e+00
1.707142857142857073e+00,8.587973697284092545e-01,4.236712959842447446e-01,3.570753620495874525e-01,5.783939125371974077e-01,6.004998797883949191e-01,6.384439005160369440e+00
1.714285714285714191e+00,8.613365220453889082e-01,4.225968946429844997e-01,3.538896310521076338e-01,5.789086026305622079e-01,6.009849758135034081e-01,6.390071002119125154e+00
1.721428571428571308e+00,8.638529696394320334e-01,4.215347886317512560e-01,3.507180761125739954e-01,5.794065708657089031e-01,6.014631391683463724e-01,6.395528847825435292e+00
1.728571428571428426e+00,8.663468145407162702e-01,4.204848559771571792e-01,3.475609122803136608e-01,5.798880373753940720e-01,6.019344736974703292e-01,6.400814847451410827e+00
1.735714285714285765e+00,8.688181602881083210e-01,4.194469755254577326e-01,3.444183469595253899e-01,5.803532212659726630e-01,6.023990816033645279e-01,6.405931294263091047e+00
1.742857142857142883e+00,8.712671118749973909e-01,4.184210269510723612e-01,3.412905800330703343e-01,5.808023405759877855e-01,6.028570634710714859e-01,6.410880469230948897e+00
1.750000000000000000e+00,8.736937756960134749e-01,4.174068907644762905e-01,3.381778039858424068e-01,5.812356122363451227e-01,6.033085182925597145e-01,6.415664640656011386e+00
1.757142857142857117e+00,8.760982594946226110e-01,4.164044483194862534e-01,3.350802040276731897e-01,5.816532520320434330e-01,6.037535434908541943e-01,6.420286063811288635e+00
1.764285714285714235e+00,8.784806723116005411e-01,4.154135818199582442e-01,3.319979582157159270e-01,5.820554745654313855e-01,6.041922349439210471e-01,6.424746980598234458e+00
1.771428571428571352e+00,8.808411244343776758e-01,4.144341743259198907e-01,3.289312375762669660e-01,5.824424932209627537e-01,6.046246870083017422e-01,6.429049619217929390e+00
1.778571428571428470e+00,8.831797273472506982e-01,4.134661097591554868e-01,3.258802062259795185e-01,5.828145201314186563e-01,6.050509925424927271e-01,6.433196193856679734e+00
1.785714285714285587e+00,8.854965936824606976e-01,4.125092729082629472e-01,3.228450214924245554e-01,5.831717661455707580e-01,6.054712429300690424e-01,6.437188904385775956e+00
1.792857142857142705e+00,8.877918371721267299e-01,4.115635494332017807e-01,3.198258340339609207e-01,5.835144407972560066e-01,6.058855281025480322e-01,6.441029936075108431e+00
1.800000000000000044e+00,8.900655726010358038e-01,4.106288258693497339e-01,3.168227879588743079e-01,5.838427522758309340e-01,6.062939365619903764e-01,6.444721459320299495e+00
1.807142857142857162e+00,8.923179157602785239e-01,4.097049896310863693e-01,3.138360209437479620e-01,5.841569073979838711e-01,6.066965554033376673e-01,6.448265629383176822e+00
1.814285714285714279e+00,8.945489834017298358e-01,4.087919290149192864e-01,3.108656643510314121e-01,5.844571115808678829e-01,6.070934703364843088e-01,6.451664586145162694e+00
1.821428571428571397e+00,8.967588931933652141e-01,4.078895332021715836e-01,3.079118433457711523e-01,5.847435688165344425e-01,6.074847657080810759e-01,6.454920453873425501e+00
1.828571428571428514e+00,8.989477636754071854e-01,4.069976922612454917e-01,3.049746770114733496e-01,5.850164816476338681e-01,6.078705245230713317e-01,6.458035340999409790e+00
