t,Gamma_beta,coherence,gamma_phi,bath_energy,system_entropy,Sigma_beta
8.121428571428571885e+00,2.661188791259126063e+01,2.770792009498058261e-12,4.989032946209965402e+00,1.450557401622688980e+00,6.931471805599452862e-01,1.519872119678683475e+01
8.128571428571428115e+00,2.664753196737934005e+01,2.673769163195156596e-12,4.991302286223397999e+00,1.451006051272183184e+00,6.931471805599452862e-01,1.520320769328177768e+01
8.135714285714286120e+00,2.668319222942029612e+01,2.580101879954276054e-12,4.993570977088745977e+00,1.451454081891488501e+00,6.931471805599452862e-01,1.520768799947482997e+01
8.142857142857142350e+00,2.671886869407890330e+01,2.489675602451955827e-12,4.995839019238757395e+00,1.451901494819122451e+00,6.931471805599452862e-01,1.521216212875116902e+01
8.150000000000000355e+00,2.675456135672303759e+01,2.402379631382457241e-12,4.998106413104626000e+00,1.452348291389785162e+00,6.931471805599452862e-01,1.521663009445779657e+01
8.157142857142856585e+00,2.679027021272360543e+01,2.318106997379542296e-12,5.000373159115995669e+00,1.452794472934372028e+00,6.931471805599452862e-01,1.522109190990366479e+01
8.164285714285714590e+00,2.682599525745462898e+01,2.236754337125869012e-12,5.002639257700990605e+00,1.453240040779988140e+00,6.931471805599452862e-01,1.522554758835982724e+01
8.171428571428570820e+00,2.686173648629314314e+01,2.158221773516077847e-12,5.004904709286203790e+00,1.453684996249958061e+00,6.931471805599452862e-01,1.522999714305952601e+01
8.178571428571428825e+00,2.689749389461924878e+01,2.082412799742252268e-12,5.007169514296732515e+00,1.454129340663842918e+00,6.931471805599452862e-01,1.523444058719837457e+01
8.185714285714285054e+00,2.693326747781607011e+01,2.009234167175972730e-12,5.009433673156175715e+00,1.454573075337450394e+00,6.931471805599452862e-01,1.523887793393444845e+01
8.192857142857143060e+00,2.696905723126974053e+01,1.938595776924312329e-12,5.011697186286649952e+00,1.455016201582848279e+00,6.931471805599452862e-01,1.524330919638842907e+01
8.199999999999999289e+00,2.700486315036943097e+01,1.870410574941276066e-12,5.013960054108805409e+00,1.455458720708379117e+00,6.931471805599452862e-01,1.524773438764373701e+01
8.207142857142857295e+00,2.704068523050727535e+01,1.804594450580227852e-12,5.016222277041833877e+00,1.455900634018668427e+00,6.931471805599452862e-01,1.525215352074662967e+01
8.214285714285713524e+00,2.707652346707842739e+01,1.741066138475772183e-12,5.018483855503481195e+00,1.456341942814643131e+00,6.931471805599452862e-01,1.525656660870637715e+01
8.221428571428571530e+00,2.711237785548101087e+01,1.679747123647972625e-12,5.020744789910060568e+00,1.456782648393540436e+00,6.931471805599452862e-01,1.526097366449534931e+01
8.228571428571427759e+00,2.714824839111609478e+01,1.620561549724506850e-12,5.023005080676460565e+00,1.457222752048920933e+00,6.931471805599452862e-01,1.526537470104915428e+01
8.235714285714285765e+00,2.718413506938775015e+01,1.563436130179842594e-12,5.025264728216165544e+00,1.457662255070683255e+00,6.931471805599452862e-01,1.526976973126677883e+01
8.242857142857141994e+00,2.722003788570295413e+01,1.508300062494186290e-12,5.027523732941256540e+00,1.458101158745073178e+00,6.931471805599452862e-01,1.527415876801067718e+01
8.250000000000000000e+00,2.725595683547166104e+01,1.455084945137159998e-12,5.029782095262426367e+00,1.458539464354698501e+00,6.931471805599452862e-01,1.527854182410693085e+01
8.257142857142856229e+00,2.729189191410672422e+01,1.403724697285193318e-12,5.032039815589000042e+00,1.458977173178542808e+00,6.931471805599452862e-01,1.528291891234537303e+01
8.264285714285714235e+00,2.732784311702391733e+01,1.354155481183644579e-12,5.034296894328927685e+00,1.459414286491973245e+00,6.931471805599452862e-01,1.528729004547967740e+01
8.271428571428570464e+00,2.736381043964194504e+01,1.306315627068051022e-12,5.036553331888814711e+00,1.459850805566756948e+00,6.931471805599452862e-01,1.529165523622751444e+01
8.278571428571428470e+00,2.739979387738238614e+01,1.260145560561537273e-12,5.038809128673923610e+00,1.460286731671073035e+00,6.931471805599452862e-01,1.529601449727067575e+01
8.285714285714284699e+00,2.743579342566972912e+01,1.215587732467776445e-12,5.041064285088179275e+00,1.460722066069521041e+00,6.931471805599452862e-01,1.530036784125515581e+01
8.292857142857142705e+00,2.747180907993134369e+01,1.172586550881891241e-12,5.043318801534193874e+00,1.461156810023138464e+00,6.931471805599452862e-01,1.530471528079132959e+01
8.299999999999998934e+00,2.750784083559744175e+01,1.131088315543881286e-12,5.045572678413268619e+00,1.461590964789408531e+00,6.931471805599452862e-01,1.530905682845403071e+01
8.307142857142856940e+00,2.754388868810113422e+01,1.091041154361526492e-12,5.047825916125407097e+00,1.462024531622275081e+00,6.931471805599452862e-01,1.531339249678269532e+01
8.314285714285713169e+00,2.757995263287835286e+01,1.052394962032441974e-12,5.050078515069323259e+00,1.462457511772153218e+00,6.931471805599452862e-01,1.531772229828147758e+01
8.321428571428571175e+00,2.761603266536790358e+01,1.015101340696642861e-12,5.052330475642457408e+00,1.462889906485941971e+00,6.931471805599452862e-01,1.532204624541936511e+01
8.328571428571429180e+00,2.765212878101141314e+01,9.791135425537331361e-13,5.054581798240978863e+00,1.463321717007035394e+00,6.931471805599452862e-01,1.532636435063029978e+01
8.335714285714285410e+00,2.768824097525330785e+01,9.443864143805395129e-13,5.056832483259807276e+00,1.463752944575335002e+00,6.931471805599452862e-01,1.533067662631329497e+01
8.342857142857143415e+00,2.772436924354087751e+01,9.108763438871673482e-13,5.059082531092613522e+00,1.464183590427262427e+00,6.931471805599452862e-01,1.533498308483257055e+01
8.349999999999999645e+00,2.776051358132416524e+01,8.785412078517442787e-13,5.061331942131833905e+00,1.464613655795769187e+00,6.931471805599452862e-01,1.533928373851763816e+01
8.357142857142857650e+00,2.779667398405608125e+01,8.473403219754087265e-13,5.063580716768681711e+00,1.465043141910351121e+00,6.931471805599452862e-01,1.534357859966345750e+01
8.364285714285713880e+00,2.783285044719226420e+01,8.172343924017856243e-13,5.065828855393149865e+00,1.465472049997058157e+00,6.931471805599452862e-01,1.534786768053052697e+01
8.371428571428571885e+00,2.786904296619116650e+01,7.881854688461295614e-13,5.068076358394034919e+00,1.465900381278506526e+00,6.931471805599452862e-01,1.535215099334501154e+01
8.378571428571428115e+00,2.790525153651400103e+01,7.601568992818127439e-13,5.070323226158934382e+00,1.466328136973890528e+00,6.931471805599452862e-01,1.535642855029885112e+01
8.385714285714286120e+00,2.794147615362475179e+01,7.331132861330337251e-13,5.072569459074263598e+00,1.466755318298992750e+00,6.931471805599452862e-01,1.536070036354987245e+01
8.392857142857142350e+00,2.797771681299014190e+01,7.070204439245243092e-13,5.074815057525260187e+00,1.467181926466199826e+00,6.931471805599452862e-01,1.536496644522194366e+01
8.400000000000000355e+00,2.801397351007967984e+01,6.818453583404447582e-13,5.077060021896000030e+00,1.467607962684509104e+00,6.931471805599452862e-01,1.536922680740503644e+01
8.407142857142856585e+00,2.805024624036557057e+01,6.575561466464366019e-13,5.079304352569399938e+00,1.468033428159540632e+00,6.931471805599452862e-01,1.537348146215535216e+01
8.414285714285714590e+00,2.808653499932277953e+01,6.341220194299341656e-13,5.081548049927238964e+00,1.468458324093553147e+00,6.931471805599452862e-01,1.537773042149547642e+01
8.421428571428570820e+00,2.812283978242896865e+01,6.115132436156807328e-13,5.083791114350148632e+00,1.468882651685449403e+00,6.931471805599452862e-01,1.538197369741443943e+01
8.428571428571428825e+00,2.815916058516454967e+01,5.897011067144261024e-13,5.086033546217645807e+00,1.469306412130792383e+00,6.931471805599452862e-01,1.538621130186786878e+01
8.435714285714285054e+00,2.819549740301260599e+01,5.686578822644643310e-13,5.088275345908124692e+00,1.469729606621813511e+00,6.931471805599452862e-01,1.539044324677808007e+01
8.442857142857143060e+00,2.823185023145894945e+01,5.483567964266479806e-13,5.090516513798871046e+00,1.470152236347425090e+00,6.931471805599452862e-01,1.539466954403419585e+01
8.449999999999999289e+00,2.826821906599206002e+01,5.287719956951066452e-13,5.092757050266073726e+00,1.470574302493230734e+00,6.931471805599452862e-01,1.539889020549225229e+01
8.457142857142857295e+00,2.830460390210311417e+01,5.098785156868471955e-13,5.094996955684834461e+00,1.470995806241538251e+00,6.931471805599452862e-01,1.540310524297532702e+01
8.464285714285713524e+00,2.834100473528594577e+01,4.916522509748119719e-13,5.097236230429168735e+00,1.471416748771368965e+00,6.931471805599452862e-01,1.540731466827363505e+01
8.471428571428571530e+00,2.837742156103710656e+01,4.740699259299463689e-13,5.099474874872030661e+00,1.471837131258469933e+00,6.931471805599452862e-01,1.541151849314464428e+01
8.478571428571427759e+00,2.841385437485572041e+01,4.571090665391781863e-13,5.101712889385301430e+00,1.472256954875323487e+00,6.931471805599452862e-01,1.541571672931318027e+01
8.485714285714285765e+00,2.845030317224365390e+01,4.407479731668848702e-13,5.103950274339819515e+00,1.472676220791160118e+00,6.931471805599452862e-01,1.541990938847154702e+01
8.492857142857141994e+00,2.848676794870536355e+01,4.249656942290307676e-13,5.106187030105374447e+00,1.473094930171968020e+00,6.931471805599452862e-01,1.542409648227962471e+01
8.500000000000000000e+00,2.852324869974797039e+01,4.097420007495961524e-13,5.108423157050717478e+00,1.473513084180505528e+00,6.931471805599452862e-01,1.542827802236500112e+01
8.507142857142856229e+00,2.855974542088119961e+01,3.950573617703292364e-13,5.110658655543578455e+00,1.473930683976308664e+00,6.931471805599452862e-01,1.543245402032303204e+01
8.514285714285714235e+00,2.859625810761743381e+01,3.808929205855210739e-13,5.112893525950664930e+00,1.474347730715706239e+00,6.931471805599452862e-01,1.543662448771700824e+01
8.521428571428570464e+00,2.863278675547164198e+01,3.672304717746293381e-13,5.115127768637679928e+00,1.474764225551828511e+00,6.931471805599452862e-01,1.544078943607823007e+01
8.528571428571428470e+00,2.866933135996140791e+01,3.540524390062725547e-13,5.117361383969320165e+00,1.475180169634616290e+00,6.931471805599452862e-01,1.544494887690610874e+01
8.535714285714284699e+00,2.870589191660694084e+01,3.413418535881177424e-13,5.119594372309296482e+00,1.475595564110835811e+00,6.931471805599452862e-01,1.544910282166830306e+01
8.542857142857142705e+00,2.874246842093099730e+01,3.290823337379866975e-13,5.121826734020331173e+00,1.476010410124083849e+00,6.931471805599452862e-01,1.545325128180078345e+01
8.549999999999998934e+00,2.877906086845896283e+01,3.172580645522041971e-13,5.124058469464165988e+00,1.476424708814805031e+00,6.931471805599452862e-01,1.545739426870799527e+01
8.557142857142856940e+00,2.881566925471880936e+01,3.058537786481765552e-13,5.126289579001587882e+00,1.476838461320296059e+00,6.931471805599452862e-01,1.546153179376290687e+01
8.564285714285713169e+00,2.885229357524101701e+01,2.948547374588060714e-13,5.128520062992413919e+00,1.477251668774719917e+00,6.931471805599452862e-01,1.546566386830714457e+01
8.571428571428571175e+00,2.888893382555872336e+01,2.842467131570375739e-13,5.130749921795513480e+00,1.477664332309114981e+00,6.931471805599452862e-01,1.546979050365109565e+01
8.578571428571429180e+00,2.892559000120755641e+01,2.740159711897804481e-13,5.132979155768816248e+00,1.478076453051407002e+00,6.931471805599452862e-01,1.547391171107401497e+01
8.585714285714285410e+00,2.896226209772573057e+01,2.641492534007935609e-13,5.135207765269308666e+00,1.478488032126416440e+00,6.931471805599452862e-01,1.547802750182411025e+01
8.592857142857143415e+00,2.899895011065398265e+01,2.546337617230839862e-13,5.137435750653059685e+00,1.478899070655873116e+00,6.931471805599452862e-01,1.548213788711867700e+01
8.599999999999999645e+00,2.903565403553562518e+01,2.454571424218043231e-13,5.139663112275210999e+00,1.479309569758422427e+00,6.931471805599452862e-01,1.548624287814416967e+01
8.607142857142857650e+00,2.907237386791647182e+01,2.366074708694001474e-13,5.141889850489999247e+00,1.479719530549637785e+00,6.931471805599452862e-01,1.549034248605632236e+01
8.614285714285713880e+00,2.910910960334487640e+01,2.280732368352290684e-13,5.144115965650754241e+00,1.480128954142031716e+00,6.931471805599452862e-01,1.549443672198026256e+01
8.621428571428571885e+00,2.914586123737171874e+01,2.198433302725595147e-13,5.146341458109909617e+00,1.480537841645063857e+00,6.931471805599452862e-01,1.549852559701058397e+01
8.628571428571428115e+00,2.918262876555037266e+01,2.119070275863670399e-13,5.148566328219010835e+00,1.480946194165150942e+00,6.931471805599452862e-01,1.550260912221145482e+01
8.635714285714286120e+00,2.921941218343675573e+01,2.042539783658768345e-13,5.150790576328724057e+00,1.481354012805680354e+00,6.931471805599452862e-01,1.550668730861674938e+01
8.642857142857142350e+00,2.925621148658924398e+01,1.968741925663971830e-13,5.153014202788842368e+00,1.481761298667017668e+00,6.931471805599452862e-01,1.551076016723012252e+01
8.650000000000000355e+00,2.929302667056873943e+01,1.897580281253887142e-13,5.155237207948290212e+00,1.482168052846515538e+00,6.931471805599452862e-01,1.551482770902510033e+01
8.657142857142856585e+00,2.932985773093861326e+01,1.828961789983268028e-13,5.157459592155139383e+00,1.482574276438526129e+00,6.931471805599452862e-01,1.551888994494520624e+01
8.664285714285714590e+00,2.936670466326474838e+01,1.762796636002877054e-13,5.159681355756603693e+00,1.482979970534411329e+00,6.931471805599452862e-01,1.552294688590405869e+01
8.671428571428570820e+00,2.940356746311547198e+01,1.698998136397360434e-13,5.161902499099057628e+00,1.483385136222548972e+00,6.931471805599452862e-01,1.552699854278543512e+01
8.678571428571428825e+00,2.944044612606160172e+01,1.637482633313562900e-13,5.164123022528038121e+00,1.483789774588347710e+00,6.931471805599452862e-01,1.553104492644342294e+01
8.685714285714285054e+00,2.947734064767641371e+01,1.578169389752786947e-13,5.166342926388255208e+00,1.484193886714253452e+00,6.931471805599452862e-01,1.553508604770247992e+01
8.692857142857143060e+00,2.951425102353566388e+01,1.520980488904109834e-13,5.168562211023593811e+00,1.484597473679760471e+00,6.931471805599452862e-01,1.553912191735754966e+01
8.699999999999999289e+00,2.955117724921752043e+01,1.465840736900367377e-13,5.170780876777124391e+00,1.485000536561420503e+00,6.931471805599452862e-01,1.554315254617415043e+01
8.707142857142857295e+00,2.958811932030263137e+01,1.412677568881750984e-13,5.172998923991110942e+00,1.485403076432853631e+00,6.931471805599452862e-01,1.554717794488848170e+01
8.714285714285713524e+00,2.962507723237405344e+01,1.361420958256528186e-13,5.175216353007011882e+00,1.485805094364756940e+00,6.931471805599452862e-01,1.555119812420751479e+01
8.721428571428571530e+00,2.966205098101735516e+01,1.312003329051167400e-13,5.177433164165496926e+00,1.486206591424915180e+00,6.931471805599452862e-01,1.555521309480909764e+01
8.728571428571427759e+00,2.969904056182042495e+01,1.264359471246814157e-13,5.179649357806447085e+00,1.486607568678208757e+00,6.931471805599452862e-01,1.555922286734203297e+01
8.735714285714285765e+00,2.973604597037368080e+01,1.218426459000889660e-13,5.181864934268962664e+00,1.487008027186625059e+00,6.931471805599452862e-01,1.556322745242619554e+01
8.742857142857141994e+00,2.977306720226988546e+01,1.174143571657916460e-13,5.184079893891366808e+00,1.487407968009267334e+00,6.931471805599452862e-01,1.556722686065261918e+01
8.750000000000000000e+00,2.981010425310427081e+01,1.131452217454893310e-13,5.186294237011219721e+00,1.487807392202365353e+00,6.931471805599452862e-01,1.557122110258359804e+01
8.757142857142856229e+00,2.984715711847441710e+01,1.090295859831271889e-13,5.188507963965319547e+00,1.488206300819281402e+00,6.931471805599452862e-01,1.557521018875275942e+01
8.764285714285714235e+00,2.988422579398036660e+01,1.050619946255314357e-13,5.190721075089710368e+00,1.488604694910523829e+00,6.931471805599452862e-01,1.557919412966518458e+01
8.771428571428570464e+00,2.992131027522452413e+01,1.012371839482610572e-13,5.192933570719688419e+00,1.489002575523755700e+00,6.931471805599452862e-01,1.558317293579750284e+01
8.778571428571428470e+00,2.995841055781169970e+01,9.755007511644228523e-14,5.195145451189812746e+00,1.489399943703800133e+00,6.931471805599452862e-01,1.558714661759794673e+01
8.785714285714284699e+00,2.999552663734906943e+01,9.399576777268963717e-14,5.197356716833898993e+00,1.489796800492656281e+00,6.931471805599452862e-01,1.559111518548650821e+01
8.792857142857142705e+00,3.003265850944625370e+01,9.056953384443555148e-14,5.199567367985046040e+00,1.490193146929503332e+00,6.931471805599452862e-01,1.559507864985497783e+01
8.799999999999998934e+00,3.006980616971515374e+01,8.726681156329927176e-14,5.201777404975625352e+00,1.490588984050712273e+00,6.931471805599452862e-01,1.559903702106706724e+01
8.807142857142856940e+00,3.010696961377010794e+01,8.408319968928482790e-14,5.203986828137288079e+00,1.490984312889854335e+00,6.931471805599452862e-01,1.560299030945848919e+01
8.814285714285713169e+00,3.014414883722782434e+01,8.101445193294003894e-14,5.206195637800985487e+00,1.491379134477710533e+00,6.931471805599452862e-01,1.560693852533705162e+01
8.821428571428571175e+00,3.018134383570735224e+01,7.805647156876209439e-14,5.208403834296960078e+00,1.491773449842279664e+00,6.931471805599452862e-01,1.561088167898274115e+01
8.828571428571429180e+00,3.021855460483008216e+01,7.520530623338503052e-14,5.210611417954758906e+00,1.492167260008791407e+00,6.931471805599452862e-01,1.561481978064785991e+01
8.835714285714285410e+00,3.025578114021977427e+01,7.245714290229873566e-14,5.212818389103236250e+00,1.492560565999708322e+00,6.931471805599452862e-01,1.561875284055702906e+01
8.842857142857143415e+00,3.029302343750255844e+01,6.980830303906170736e-14,5.215024748070563376e+00,1.492953368834743388e+00,6.931471805599452862e-01,1.562268086890737884e+01
8.849999999999999645e+00,3.033028149230684889e+01,6.725523791116937215e-14,5.217230495184234762e+00,1.493345669530861786e+00,6.931471805599452862e-01,1.562660387586856281e+01
8.857142857142857650e+00,3.036755530026345085e+01,6.479452406691283588e-14,5.219435630771064538e+00,1.493737469102293769e+00,6.931471805599452862e-01,1.563052187158288397e+01
8.864285714285713880e+00,3.040484485700547879e+01,6.242285896779719290e-14,5.221640155157206920e+00,1.494128768560543996e+00,6.931471805599452862e-01,1.563443486616538536e+01
8.871428571428571885e+00,3.044215015816838132e+01,6.013705677122332252e-14,5.223844068668155316e+00,1.494519568914397079e+00,6.931471805599452862e-01,1.563834286970391574e+01
8.878571428571428115e+00,3.047947119938989857e+01,5.793404425834590364e-14,5.226047371628742333e+00,1.494909871169930682e+00,6.931471805599452862e-01,1.564224589225925222e+01
8.885714285714286120e+00,3.051680797631015096e+01,5.581085690216705576e-14,5.228250064363154870e+00,1.495299676330521299e+00,6.931471805599452862e-01,1.564614394386515883e+01
8.892857142857142350e+00,3.055416048457151490e+01,5.376463507112252029e-14,5.230452147194930568e+00,1.495688985396855131e+00,6.931471805599452862e-01,1.565003703452849670e+01
8.900000000000000355e+00,3.059152871981870092e+01,5.179262036353142203e-14,5.232653620446976461e+00,1.496077799366933858e+00,6.931471805599452862e-01,1.565392517422928442e+01
8.907142857142856585e+00,3.062891267769871817e+01,4.989215206847852870e-14,5.234854484441561873e+00,1.496466119236087966e+00,6.931471805599452862e-01,1.565780837292082417e+01
8.914285714285714590e+00,3.066631235386088150e+01,4.806066374881899435e-14,5.237054739500329070e+00,1.496853945996982072e+00,6.931471805599452862e-01,1.566168664052976567e+01
8.921428571428570820e+00,3.070372774395677951e+01,4.629567994215324371e-14,5.239254385944298598e+00,1.497241280639624472e+00,6.931471805599452862e-01,1.566555998695618968e+01
8.928571428571428825e+00,3.074115884364033491e+01,4.459481297574863020e-14,5.241453424093878155e+00,1.497628124151375362e+00,6.931471805599452862e-01,1.566942842207369857e+01
8.935714285714285054e+00,3.077860564856770509e+01,4.295575989153723008e-14,5.243651854268861712e+00,1.498014477516956378e+00,6.931471805599452862e-01,1.567329195572950873e+01
8.942857142857143060e+00,3.081606815439737090e+01,4.137629947742173114e-14,5.245849676788436611e+00,1.498400341718460593e+00,6.931471805599452862e-01,1.567715059774455177e+01
8.949999999999999289e+00,3.085354635679007274e+01,3.985428940127905859e-14,5.248046891971194228e+00,1.498785717735357181e+00,6.931471805599452862e-01,1.568100435791351721e+01
8.957142857142857295e+00,3.089104025140882825e+01,3.838766344414704694e-14,5.250243500135125529e+00,1.499170606544502737e+00,6.931471805599452862e-01,1.568485324600497322e+01
8.964285714285713524e+00,3.092854983391890400e+01,3.697442882921370624e-14,5.252439501597637062e+00,1.499555009120149496e+00,6.931471805599452862e-01,1.568869727176143947e+01
8.971428571428571530e+00,3.096607509998787222e+01,3.561266364333151035e-14,5.254634896675551836e+00,1.499938926433953990e+00,6.931471805599452862e-01,1.569253644489948485e+01
8.978571428571427759e+00,3.100361604528553627e+01,3.430051434790306898e-14,5.256829685685106668e+00,1.500322359454983268e+00,6.931471805599452862e-01,1.569637077510977896e+01
8.985714285714285765e+00,3.104117266548396614e+01,3.303619337607338281e-14,5.259023868941972601e+00,1.500705309149727773e+00,6.931471805599452862e-01,1.570020027205722357e+01
8.992857142857141994e+00,3.107874495625747002e+01,3.181797681328263340e-14,5.261217446761244254e+00,1.501087776482104674e+00,6.931471805599452862e-01,1.570402494538099170e+01
9.000000000000000000e+00,3.111633291328264761e+01,3.064420215832162276e-14,5.263410419457460243e+00,1.501469762413469411e+00,6.931471805599452862e-01,1.570784480469463951e+01
9.007142857142856229e+00,3.115393653223827286e+01,2.951326616214114278e-14,5.265602787344593416e+00,1.501851267902623910e+00,6.931471805599452862e-01,1.571165985958618450e+01
9.014285714285714235e+00,3.119155580880542900e+01,2.842362274173834146e-14,5.267794550736067727e+00,1.502232293905823024e+00,6.931471805599452862e-01,1.571547011961817653e+01
9.021428571428570464e+00,3.122919073866739126e+01,2.737378096656210659e-14,5.269985709944756458e+00,1.502612841376785191e+00,6.931471805599452862e-01,1.571927559432779731e+01
9.028571428571428470e+00,3.126684131750971218e+01,2.636230311493687246e-14,5.272176265282986662e+00,1.502992911266697762e+00,6.931471805599452862e-01,1.572307629322692257e+01
9.035714285714284699e+00,3.130450754102011501e+01,2.538780279811373652e-14,5.274366217062548934e+00,1.503372504524228548e+00,6.931471805599452862e-01,1.572687222580223043e+01
9.042857142857142705e+00,3.134218940488858607e+01,2.444894314961660282e-14,5.276555565594698294e+00,1.503751622095531149e+00,6.931471805599452862e-01,1.573066340151525644e+01
9.049999999999998934e+00,3.137988690480732146e+01,2.354443507765001782e-14,5.278744311190160410e+00,1.504130264924254501e+00,6.931471805599452862e-01,1.573444982980249129e+01
9.057142857142856940e+00,3.141760003647076260e+01,2.267303557839560732e-14,5.280932454159136036e+00,1.504508433951550206e+00,6.931471805599452862e-01,1.573823152007544657e+01
9.064285714285713169e+00,3.145532879557551098e+01,2.183354610810881393e-14,5.283119994811303677e+00,1.504886130116083631e+00,6.931471805599452862e-01,1.574200848172078260e+01
9.071428571428571175e+00,3.149307317782043114e+01,2.102481101198625549e-14,5.285306933455832912e+00,1.505263354354035910e+00,6.931471805599452862e-01,1.574578072410030494e+01
9.078571428571427404e+00,3.153083317890654769e+01,2.024571600785894501e-14,5.287493270401372847e+00,1.505640107599117039e+00,6.931471805599452862e-01,1.574954825655111534e+01
9.085714285714285410e+00,3.156860879453714119e+01,1.949518672281469137e-14,5.289679005956074320e+00,1.506016390782572989e+00,6.931471805599452862e-01,1.575331108838567573e+01
9.092857142857143415e+00,3.160640002041764163e+01,1.877218728093490662e-14,5.291864140427579244e+00,1.506392204833192805e+00,6.931471805599452862e-01,1.575706922889187389e+01
9.099999999999999645e+00,3.164420685225568519e+01,1.807571894037654657e-14,5.294048674123040144e+00,1.506767550677315493e+00,6.931471805599452862e-01,1.576082268733309988e+01
9.107142857142857650e+00,3.168202928576113209e+01,1.740481877810190965e-14,5.296232607349108612e+00,1.507142429238840453e+00,6.931471805599452862e-01,1.576457147294834904e+01
9.114285714285713880e+00,3.171986731664598835e+01,1.675855842061324173e-14,5.298415940411955738e+00,1.507516841439233701e+00,6.931471805599452862e-01,1.576831559495228241e+01
9.121428571428571885e+00,3.175772094062450535e+01,1.613604281909938323e-14,5.300598673617258783e+00,1.507890788197535858e+00,6.931471805599452862e-01,1.577205506253530309e+01
9.128571428571428115e+00,3.179559015341302342e+01,1.553640906746823033e-14,5.302780807270226049e+00,1.508264270430369924e+00,6.931471805599452862e-01,1.577578988486364509e+01
9.135714285714286120e+00,3.183347495073015310e+01,1.495882526177338792e-14,5.304962341675580895e+00,1.508637289051950159e+00,6.931471805599452862e-01,1.577952007107944787e+01
9.142857142857142350e+00,3.187137532829661168e+01,1.440248939961515931e-14,5.307143277137580384e+00,1.509009844974087855e+00,6.931471805599452862e-01,1.578324563030082395e+01
9.150000000000000355e+00,3.190929128183535823e+01,1.386662831812326497e-14,5.309323613960017951e+00,1.509381939106201775e+00,6.931471805599452862e-01,1.578696657162196360e+01
9.157142857142856585e+00,3.194722280707143724e+01,1.335049666919514268e-14,5.311503352446217185e+00,1.509753572355321483e+00,6.931471805599452862e-01,1.579068290411315978e+01
9.164285714285714590e+00,3.198516989973212077e+01,1.285337593069156572e-14,5.313682492899045151e+00,1.510124745626101994e+00,6.931471805599452862e-01,1.579439463682096623e+01
9.171428571428570820e+00,3.202313255554683025e+01,1.237457345235152218e-14,5.315861035620918607e+00,1.510495459820822228e+00,6.931471805599452862e-01,1.579810177876816724e+01
9.178571428571428825e+00,3.206111077024712586e+01,1.191342153521911711e-14,5.318038980913799563e+00,1.510865715839401657e+00,6.931471805599452862e-01,1.580180433895396241e+01
9.185714285714285054e+00,3.209910453956671716e+01,1.146927654342137958e-14,5.320216329079205053e+00,1.511235514579402306e+00,6.931471805599452862e-01,1.580550232635396846e+01
9.192857142857143060e+00,3.213711385924152353e+01,1.104151804717456604e-14,5.322393080418211575e+00,1.511604856936037189e+00,6.931471805599452862e-01,1.580919574992031684e+01
9.199999999999999289e+00,3.217513872500953909e+01,1.062954799593791745e-14,5.324569235231454201e+00,1.511973743802178305e+00,6.931471805599452862e-01,1.581288461858172845e+01
9.207142857142857295e+00,3.221317913261095356e+01,1.023278992066304586e-14,5.326744793819139900e+00,1.512342176068366850e+00,6.931471805599452862e-01,1.581656894124361479e+01
9.214285714285713524e+00,3.225123507778808118e+01,9.850688164133234612e-15,5.328919756481035996e+00,1.512710154622815883e+00,6.931471805599452862e-01,1.582024872678810468e+01
9.221428571428571530e+00,3.228930655628538204e+01,9.482707138413254745e-15,5.331094123516492367e+00,1.513077680351419430e+00,6.931471805599452862e-01,1.582392398407414014e+01
9.228571428571427759e+00,3.232739356384944074e+01,9.128330608468453822e-15,5.333267895224432564e+00,1.513444754137762915e+00,6.931471805599452862e-01,1.582759472193757411e+01
9.235714285714285765e+00,3.236549609622899482e+01,8.787061001041817301e-15,5.335441071903359145e+00,1.513811376863125613e+00,6.931471805599452862e-01,1.583126094919120241e+01
9.242857142857141994e+00,3.240361414917489924e+01,8.458418737910944983e-15,5.337613653851364326e+00,1.514177549406492185e+00,6.931471805599452862e-01,1.583492267462486680e+01
9.250000000000000000e+00,3.244174771844013350e+01,8.141941592674959128e-15,5.339785641366129099e+00,1.514543272644558236e+00,6.931471805599452862e-01,1.583857990700552776e+01
9.257142857142856229e+00,3.247989679977979449e+01,7.837184070252124813e-15,5.341957034744920563e+00,1.514908547451736087e+00,6.931471805599452862e-01,1.584223265507730538e+01
9.264285714285714235e+00,3.251806138895115339e+01,7.543716808295916894e-15,5.344127834284610579e+00,1.515273374700166320e+00,6.931471805599452862e-01,1.584588092756160904e+01
9.271428571428570464e+00,3.255624148171352061e+01,7.261125999767159467e-15,5.346298040281665997e+00,1.515637755259720221e+00,6.931471805599452862e-01,1.584952473315714805e+01
9.278571428571428470e+00,3.259443707382840216e+01,6.989012835920364636e-15,5.348467653032158431e+00,1.516001689998010216e+00,6.931471805599452862e-01,1.585316408054004711e+01
9.285714285714284699e+00,3.263264816105934329e+01,6.726992968996237150e-15,5.350636672831768692e+00,1.516365179780395867e+00,6.931471805599452862e-01,1.585679897836390317e+01
9.292857142857142705e+00,3.267087473917205642e+01,6.474695993927731355e-15,5.352805099975785907e+00,1.516728225469990754e+00,6.931471805599452862e-01,1.586042943525985294e+01
9.299999999999998934e+00,3.270911680393432874e+01,6.231764948398908986e-15,5.354972934759114622e+00,1.517090827927671137e+00,6.931471805599452862e-01,1.586405545983665633e+01
